timestamp,orientation
2025-03-11 23:44:00.336,-0.02
2025-03-11 23:44:00.401,-0.06
2025-03-11 23:44:00.468,-0.10
2025-03-11 23:44:00.668,-0.06
2025-03-11 23:44:00.868,0.01
2025-03-11 23:44:00.969,0.04
2025-03-11 23:44:01.169,-0.01
2025-03-11 23:44:01.369,-0.08
2025-03-11 23:44:01.469,-0.13
2025-03-11 23:44:01.931,-0.08
2025-03-11 23:44:01.999,-0.02
2025-03-11 23:44:02.167,-0.07
2025-03-11 23:44:02.299,-0.16
2025-03-11 23:44:02.368,-0.21
2025-03-11 23:44:02.533,-0.16
2025-03-11 23:44:02.599,-0.10
2025-03-11 23:44:02.699,-0.05
2025-03-11 23:44:02.800,-0.09
2025-03-11 23:44:02.898,-0.13
2025-03-11 23:44:03.100,-0.18
2025-03-11 23:44:03.399,-0.14
2025-03-11 23:44:03.604,-0.10
2025-03-11 23:44:03.799,-0.04
2025-03-11 23:44:04.333,-0.07
2025-03-11 23:44:04.568,-0.14
2025-03-11 23:44:05.164,-0.15
2025-03-11 23:44:05.366,-0.10
2025-03-11 23:44:05.498,-0.07
2025-03-11 23:44:05.831,-0.11
2025-03-11 23:44:06.101,-0.08
2025-03-11 23:44:06.432,-0.04
2025-03-11 23:44:06.596,-0.08
2025-03-11 23:44:06.867,-0.13
2025-03-11 23:44:07.165,-0.09
2025-03-11 23:44:07.430,-0.05
2025-03-11 23:44:07.599,-0.19
2025-03-11 23:44:07.697,-0.14
2025-03-11 23:44:07.765,-0.18
2025-03-11 23:44:07.932,-0.11
2025-03-11 23:44:08.030,0.01
2025-03-11 23:44:08.131,-0.11
2025-03-11 23:44:08.263,-0.24
2025-03-11 23:44:08.330,-0.35
2025-03-11 23:44:08.395,-0.43
2025-03-11 23:44:08.594,-0.37
2025-03-11 23:44:08.795,-0.32
2025-03-11 23:44:08.867,-0.26
2025-03-11 23:44:09.031,-0.32
2025-03-11 23:44:09.162,-0.29
2025-03-11 23:44:09.228,-0.34
2025-03-11 23:44:09.496,-0.38
2025-03-11 23:44:09.562,-0.41
2025-03-11 23:44:09.628,-0.35
2025-03-11 23:44:09.697,-0.27
2025-03-11 23:44:09.801,-0.17
2025-03-11 23:44:09.896,-0.12
2025-03-11 23:44:09.996,-0.06
2025-03-11 23:44:10.163,-0.02
2025-03-11 23:44:10.229,-0.06
2025-03-11 23:44:10.365,-0.02
2025-03-11 23:44:10.761,0.01
2025-03-11 23:44:11.161,-0.03
2025-03-11 23:44:11.227,-0.08
2025-03-11 23:44:11.762,-0.06
2025-03-11 23:44:12.261,-0.14
2025-03-11 23:44:12.429,-0.17
2025-03-11 23:44:12.599,-0.21
2025-03-11 23:44:12.928,-0.15
2025-03-11 23:44:13.065,-0.05
2025-03-11 23:44:13.298,-0.09
2025-03-11 23:44:13.431,-0.13
2025-03-11 23:44:13.596,-0.10
2025-03-11 23:44:13.662,-0.06
2025-03-11 23:44:13.794,-0.02
2025-03-11 23:44:13.960,-0.06
2025-03-11 23:44:14.495,-0.06
2025-03-11 23:44:14.561,-0.10
2025-03-11 23:44:14.862,-0.13
2025-03-11 23:44:14.927,-0.17
2025-03-11 23:44:15.194,-0.12
2025-03-11 23:44:15.560,-0.19
2025-03-11 23:44:15.826,-0.13
2025-03-11 23:44:16.329,-0.19
2025-03-11 23:44:16.430,-0.13
2025-03-11 23:44:16.530,-0.08
2025-03-11 23:44:16.796,-0.02
2025-03-11 23:44:17.194,-0.07
2025-03-11 23:44:17.394,-0.10
2025-03-11 23:44:17.593,-0.14
2025-03-11 23:44:17.963,-0.09
2025-03-11 23:44:18.030,-0.13
2025-03-11 23:44:18.229,-0.10
2025-03-11 23:44:18.592,-0.15
2025-03-11 23:44:18.760,-0.21
2025-03-11 23:44:18.826,-0.25
2025-03-11 23:44:19.227,-0.29
2025-03-11 23:44:19.293,-0.35
2025-03-11 23:44:19.359,-0.42
2025-03-11 23:44:19.460,-0.37
2025-03-11 23:44:19.661,-0.28
2025-03-11 23:44:19.890,-0.33
2025-03-11 23:44:19.956,-0.29
2025-03-11 23:44:20.063,-0.39
2025-03-11 23:44:20.163,-0.34
2025-03-11 23:44:20.425,-0.38
2025-03-11 23:44:20.556,-0.34
2025-03-11 23:44:20.624,-0.27
2025-03-11 23:44:20.690,-0.21
2025-03-11 23:44:20.757,-0.15
2025-03-11 23:44:20.825,-0.08
2025-03-11 23:44:20.991,-0.03
2025-03-11 23:44:21.160,-0.08
2025-03-11 23:44:21.262,-0.11
2025-03-11 23:44:21.427,-0.15
2025-03-11 23:44:21.693,-0.12
2025-03-11 23:44:21.794,-0.15
2025-03-11 23:44:22.061,-0.18
2025-03-11 23:44:22.427,-0.12
2025-03-11 23:44:22.558,-0.09
2025-03-11 23:44:22.624,-0.06
2025-03-11 23:44:22.758,-0.09
2025-03-11 23:44:23.227,-0.06
2025-03-11 23:44:23.792,-0.03
2025-03-11 23:44:23.992,0.01
2025-03-11 23:44:24.324,-0.04
2025-03-11 23:44:24.425,-0.10
2025-03-11 23:44:24.825,-0.07
2025-03-11 23:44:24.924,-0.10
2025-03-11 23:44:25.224,-0.13
2025-03-11 23:44:25.290,-0.09
2025-03-11 23:44:25.855,-0.09
2025-03-11 23:44:25.920,-0.16
2025-03-11 23:44:25.989,-0.23
2025-03-11 23:44:26.255,-0.16
2025-03-11 23:44:26.387,-0.10
2025-03-11 23:44:26.728,-0.06
2025-03-11 23:44:26.822,-0.11
2025-03-11 23:44:27.020,-0.18
2025-03-11 23:44:27.091,-0.23
2025-03-11 23:44:27.389,-0.27
2025-03-11 23:44:27.489,-0.20
2025-03-11 23:44:27.623,-0.12
2025-03-11 23:44:27.755,-0.06
2025-03-11 23:44:27.855,-0.12
2025-03-11 23:44:28.024,-0.16
2025-03-11 23:44:28.224,-0.21
2025-03-11 23:44:28.389,-0.16
2025-03-11 23:44:28.555,-0.11
2025-03-11 23:44:28.622,-0.04
2025-03-11 23:44:29.190,-0.01
2025-03-11 23:44:29.656,-0.05
2025-03-11 23:44:29.985,-0.08
2025-03-11 23:44:30.191,-0.05
2025-03-11 23:44:30.521,-0.08
2025-03-11 23:44:31.088,-0.05
2025-03-11 23:44:31.290,-0.08
2025-03-11 23:44:31.491,-0.13
2025-03-11 23:44:32.024,-0.20
2025-03-11 23:44:32.189,-0.23
2025-03-11 23:44:32.387,-0.16
2025-03-11 23:44:32.487,-0.12
2025-03-11 23:44:32.992,-0.10
2025-03-11 23:44:33.256,-0.15
2025-03-11 23:44:33.620,-0.09
2025-03-11 23:44:33.885,-0.14
2025-03-11 23:44:33.951,-0.18
2025-03-11 23:44:34.288,-0.13
2025-03-11 23:44:34.788,-0.18
2025-03-11 23:44:34.920,-0.21
2025-03-11 23:44:35.454,-0.22
2025-03-11 23:44:35.920,-0.17
2025-03-11 23:44:36.257,-0.14
2025-03-11 23:44:36.420,-0.17
2025-03-11 23:44:36.887,-0.12
2025-03-11 23:44:37.419,-0.19
2025-03-11 23:44:37.521,-0.24
2025-03-11 23:44:37.817,-0.32
2025-03-11 23:44:38.083,-0.25
2025-03-11 23:44:38.151,-0.22
2025-03-11 23:44:38.281,-0.18
2025-03-11 23:44:38.454,-0.15
2025-03-11 23:44:38.554,-0.10
2025-03-11 23:44:38.653,0.00
2025-03-11 23:44:38.754,0.05
2025-03-11 23:44:38.855,0.09
2025-03-11 23:44:39.053,-0.05
2025-03-11 23:44:39.416,-0.25
2025-03-11 23:44:40.015,-0.36
2025-03-11 23:44:40.081,-0.40
2025-03-11 23:44:40.151,-0.44
2025-03-11 23:44:40.216,-0.36
2025-03-11 23:44:40.282,-0.28
2025-03-11 23:44:40.615,-0.23
2025-03-11 23:44:40.683,-0.17
2025-03-11 23:44:40.952,-0.14
2025-03-11 23:44:41.388,-0.19
2025-03-11 23:44:41.750,-0.25
2025-03-11 23:44:41.953,-0.21
2025-03-11 23:44:42.153,-0.18
2025-03-11 23:44:42.348,-0.15
2025-03-11 23:44:42.749,-0.19
2025-03-11 23:44:43.023,-0.24
2025-03-11 23:44:43.549,-0.22
2025-03-11 23:44:43.650,-0.27
2025-03-11 23:44:43.817,-0.23
2025-03-11 23:44:44.016,-0.20
2025-03-11 23:44:44.082,-0.17
2025-03-11 23:44:44.513,-0.13
2025-03-11 23:44:44.712,-0.17
2025-03-11 23:44:45.283,-0.20
2025-03-11 23:44:45.816,-0.23
2025-03-11 23:44:46.351,-0.19
2025-03-11 23:44:46.880,-0.22
2025-03-11 23:44:47.013,-0.17
2025-03-11 23:44:47.382,-0.21
2025-03-11 23:44:47.450,-0.17
2025-03-11 23:44:47.951,-0.25
2025-03-11 23:44:48.514,-0.23
2025-03-11 23:44:48.580,-0.20
2025-03-11 23:44:48.747,-0.26
2025-03-11 23:44:49.212,-0.21
2025-03-11 23:44:49.748,-0.20
2025-03-11 23:44:50.313,-0.22
2025-03-11 23:44:50.687,-0.25
2025-03-11 23:44:51.280,-0.30
2025-03-11 23:44:51.579,-0.26
2025-03-11 23:44:51.680,-0.23
2025-03-11 23:44:51.780,-0.27
2025-03-11 23:44:52.079,-0.32
2025-03-11 23:44:52.147,-0.27
2025-03-11 23:44:52.612,-0.31
2025-03-11 23:44:52.950,-0.26
2025-03-11 23:44:53.048,-0.23
2025-03-11 23:44:53.510,-0.26
2025-03-11 23:44:53.612,-0.21
2025-03-11 23:44:53.814,-0.25
2025-03-11 23:44:53.910,-0.22
2025-03-11 23:44:54.246,-0.17
2025-03-11 23:44:54.544,-0.20
2025-03-11 23:44:54.697,-0.26
2025-03-11 23:44:54.844,-0.33
2025-03-11 23:44:55.045,-0.39
2025-03-11 23:44:55.480,-0.25
2025-03-11 23:44:55.579,-0.17
2025-03-11 23:44:55.680,-0.09
2025-03-11 23:44:55.849,-0.04
2025-03-11 23:44:55.943,-0.07
2025-03-11 23:44:56.510,-0.04
2025-03-11 23:44:56.811,-0.01
2025-03-11 23:44:57.245,-0.04
2025-03-11 23:44:57.311,-0.11
2025-03-11 23:44:57.377,-0.14
2025-03-11 23:44:57.444,-0.23
2025-03-11 23:44:57.511,-0.30
2025-03-11 23:44:57.909,-0.25
2025-03-11 23:44:58.113,-0.21
2025-03-11 23:44:58.578,-0.14
2025-03-11 23:44:58.877,-0.11
